Date,SPY,SPY_Volume,VOO,VOO_Volume,IVV,IVV_Volume,QQQ,QQQ_Volume,DIA,DIA_Volume,TLT,TLT_Volume,GOVT,GOVT_Volume,IEF,IEF_Volume,SHY,SHY_Volume,GLD,GLD_Volume,IAU,IAU_Volume,LQD,LQD_Volume,VCIT,VCIT_Volume,VCSH,VCSH_Volume,IGSB,IGSB_Volume,AMZN,AMZN_Volume,AAPL,AAPL_Volume,MSFT,MSFT_Volume,FB,FB_Volume,GOOG,GOOG_Volume,GOOGL,GOOGL_Volume,NFLX,NFLX_Volume,TSLA,TSLA_Volume
16/10/2020 21:03,349.44,42296467,321.03,1028968,350.69,1410478,291.08,25706472,287.38,1571980,161.48,5201160,27.83,2348029,121.28,1783249,86.44,1066729,178.5,4431173,18.14,14326865,135.55,6327719,96.11,1728594,82.93,1022702,54.96,986105,3336.35,3293105,120.05,75418486,220.67,13590417,267.33,10561994,1576.37,716956,1571.32,783579,541.94,3631340,448.09,22869758
16/10/2020 21:04,349.23,42380616,320.86,1030470,350.48,1411909,290.89,25739238,287.22,1575211,161.5,5205887,27.83,2351782,121.28,1784728,86.43,1073039,178.49,4435949,18.14,14330758,135.55,6329717,96.11,1729558,82.92,1023202,54.96,995749,3333,3307721,119.89,75719568,220.52,13639258,267.03,10586506,1575.63,717484,1570.33,784042.5,541.685,3636359.5,447.73,22902257
16/10/2020 21:05,349.01,43765962,320.63,1038568,350.23,1414507,290.67,25814605,287.12,1582952,161.48,5228816,27.83,2352200,121.29,1808055,86.43,1074045,178.49,4442033,18.14,14334755,135.55,6331333,96.11,1730059,82.93,1024706,54.96,1001883,3335.5,3320324,119.99,75883195,220.77,13670378,267.39,10603993,1574.89,718012,1569.34,784506,541.43,3641379,447.37,22934756
16/10/2020 21:06,349.2,43916989,320.78,1041073,350.43,1418161,290.88,25895024,287.23,1590240,161.49,5236818,27.83,2361883,121.29,1815361,86.43,1081071,178.5,4445912,18.14,14410310,135.55,6345814,96.11,1732980,82.93,1037229,54.96,1002650,3333.75,3332152,120.02,76060256,220.76,13694114,267.58,10621809,1575.92,720497,1570.8,787076,541.83,3645990,447.64,23006936
16/10/2020 21:07,349.25,44118690,320.83,1042933,350.47,1421113,291.03,25960758,287.29,1590942,161.48,5242752,27.83,2371828,121.29,1816079,86.43,1084529,178.51,4447447,18.15,14430339,135.55,6349635,96.12,1736032,82.93,1038283,54.95,1002935,3336.76,3338335,120.12,76219778,221,13747312,267.77,10653283,1577.55,723712,1572.51,791392,542.32,3660365,447.5,23112395
16/10/2020 21:08,349.41,44241742,320.97,1048387,350.57,1423014,291.09,26072058,287.33,1595536,161.51,5279427,27.83,2405841,121.29,1820764,86.44,1085905,178.52,4450388,18.15,14434427,135.55,6423932,96.11,1762547,82.93,1041489,54.95,1004111,3337.99,3348096,120.1,76336120,220.95,13782792,267.8,10684857,1577.31,725402,1572.35,792537,542.02,3665788,447.45,23144876
16/10/2020 21:09,349.4,44305900,321.01,1050241,350.6,1423499,291.13,26120937,287.34,1597069,161.51,5291861,27.83,2408272,121.29,1821971,86.44,1087248,178.56,4459298,18.15,14493719,135.55,6433136,96.11,1769090,82.93,1043576,54.96,1005895,3337.38,3411072,120.06,76416929,220.9,13801235,267.72,10703420,1577.33,726258,1572.92,794015,541.96,3670404,447.43,23195123
16/10/2020 21:10,349.41,44427598,321.01,1056217,350.61,1426318,291.07,26139921,287.39,1597461,161.49,5295590,27.83,2408397,121.29,1822172,86.43,1089022,178.56,4460709,18.15,14532531,135.55,6439078,96.11,1770146,82.93,1044821,54.96,1006918,3335.38,3414530,120,76538772,220.84,13838803,267.62,10723037,1577.355,727872,1572.775,794943.5,541.725,3673150,447.355,23218009
16/10/2020 21:11,349.35,44525530,320.96,1064954,350.61,1427918,290.97,26189362,287.38,1598377,161.48,5317168,27.83,2419091,121.28,1836147,86.43,1097656,178.56,4463960,18.14,14683523,135.55,6485568,96.11,1771986,82.93,1045759,54.96,1396527,3337.2,3424299,120.1,76730686,221.01,13859826,267.79,10747121,1577.38,729486,1572.63,795872,541.49,3675896,447.28,23240895
16/10/2020 21:12,349.59,44615294,321.13,1070249,350.77,1430588,291.14,26252732,287.49,1599629,161.48,5320701,27.83,2429977,121.28,1849350,86.43,1100100,178.62,4470471,18.15,14768638,135.55,6488032,96.11,1772779,82.93,1047163,54.96,1396956,3339.31,3434329,120.18,76930118,221.11,13918840,267.94,10785490,1578.5,734161,1572.76,800310,541.5,3681856,446.82,23298942
16/10/2020 21:13,349.7,44830333,321.24,1074689,350.89,1464326,291.23,26348432,287.55,1605096,161.47,5334663,27.83,2435649,121.28,1856645,86.43,1101767,178.6,4479712,18.14,14864965,135.54,6490864,96.11,1773775,82.92,1047719,54.95,1397988,3338.67,3479692,120.16,77075056,221.07,13953543,267.71,10798676,1578.99,739345,1573.93,801570,541.72,3691342,447.45,23359741
16/10/2020 21:14,349.63,44920511,321.17,1085173,350.84,1468688,291.18,26398367,287.51,1607410,161.48,5335894,27.83,2437562,121.28,1857552,86.43,1102737,178.59,4985762,18.15,14875028,135.54,6498222,96.12,1776373,82.93,1051380,54.96,1400135,3338.41,3489028,120.11,77169513,221.05,13976222,267.63,10809851,1578.62,741320,1573.17,804936,541.38,3703964,447.22,23385811
16/10/2020 21:15,349.59,44981996,321.14,1087210,350.81,1470699,291.12,26430995,287.51,1608949,161.48,5378298,27.83,2437562,121.28,1865130,86.43,1103793,178.6,4997232,18.14,14877708,135.55,6498860,96.11,1778862,82.93,1056068,54.96,1400573,3339,3493486,120.16,77288902,221.07,13991524,267.82,10830432,1577.9,741790,1573.01,805644,540.61,3714472,447,23422198
16/10/2020 21:16,349.65,45058755,321.19,1088669,350.83,1471549,291.1,26467174,287.53,1611388,161.51,5380802,27.83,2438506,121.28,1866209,86.43,1104257,178.57,5010611,18.14,14906232,135.54,6504402,96.11,1785396,82.93,1056649,54.95,1401271,3337.93,3498627,120.11,77391622,220.95,14028224,267.82,10852464,1578.12,744380,1573.34,807164,540.8,3724772,446.96,23484136
16/10/2020 21:17,349.61,45155990,321.16,1095184,350.86,1473311,291.08,26517562,287.56,1616499,161.52,5418852,27.83,2439119,121.28,1870707,86.43,1104997,178.55,5033071,18.15,14909036,135.54,6507568,96.12,1786459,82.93,1059483,54.96,1406054,3336.08,3504747,120.09,77461578,220.84,14055191,267.73,10878516,1577.975,746336.5,1573.22,808192,540.575,3733958.5,446.955,23507830
16/10/2020 21:18,349.61,45234722,321.13,1096837,350.79,1474418,291.02,26568434,287.53,1618225,161.52,5459923,27.83,2439119,121.28,1872692,86.43,1105654,178.55,5034355,18.15,14912538,135.54,6518828,96.11,1791444,82.93,1060055,54.95,1408182,3336.83,3508729,120.06,77587775,220.83,14073666,267.69,10887664,1577.83,748293,1573.1,809220,540.35,3743145,446.95,23531524
16/10/2020 21:19,349.52,45361480,321.07,1098819,350.76,1477233,290.94,26615525,287.49,1619900,161.515,5523897.5,27.83,2444721,121.28,1873826.5,86.43,1106201.5,178.535,5042008.5,18.14,14920494,135.53,6532161,96.11,1796468,82.93,1060457,54.95,1411593,3336.85,3512029,120.09,77691384,220.99,14112928,267.74,10906845,1577.24,749537,1571.65,810376,540.28,3748055,446.79,23597149
16/10/2020 21:20,349.55,45443090,321.12,1099672,350.81,1479998,291.08,26695023,287.45,1620555,161.51,5587872,27.83,2450323,121.28,1874961,86.43,1106749,178.52,5049662,18.15,14925534,135.54,6540523,96.11,1807411,82.93,1168645,54.96,1411708,3335.98,3518684,120.08,77781076,221.03,14139729,267.77,10922691,1577.5,750634,1572.82,812584,540.85,3759335,447.01,23636108
16/10/2020 21:21,349.6,45520097,321.15,1101251,350.79,1482616,291.08,26738480,287.47,1622110,161.5,5652407,27.83,2459858,121.27,1877271,86.44,1111009,178.55,5058058,18.15,14925583,135.51,6546161,96.11,1808446,82.93,1200640,54.95,1411876,3335.05,3522531,120.07,77903738,221.13,14181913,267.63,10936314,1577.39,752737.5,1572.63,814107,540.415,3764468,447.005,23678398.5
16/10/2020 21:22,349.5,45619943,321.04,1104560,350.7,1486353,291.02,26773204,287.45,1624148,161.48,5664687,27.83,2462532,121.27,1877532,86.43,1116533,178.55,5062131,18.15,14927818,135.51,6552309,96.11,1809109,82.93,1201138,54.95,1412445,3334.8,3528855,120.13,78019892,221.14,14209031,267.8,10956258,1577.28,754841,1572.44,815630,539.98,3769601,447,23720689
16/10/2020 21:23,349.57,45669068,321.13,1107940,350.8,1487077,291.13,26888883,287.54,1634097,161.46,5681401,27.83,2474874,121.27,1879583,86.43,1119324,178.56,5066227,18.15,14929032,135.52,6588736,96.12,1810464,82.93,1228755,54.96,1412733,3336.52,3534956,120.14,78160549,221.15,14241798,267.7,10971677,1577.335,756017,1572.19,817086.5,540.115,3775958.5,447.23,23774475.5
16/10/2020 21:24,349.57,45729565,321.1,1110106,350.83,1490533,291.05,26989331,287.49,1635647,161.47,5683219,27.83,2475683,121.27,1879845,86.43,1119674,178.55,5071045,18.15,14932698,135.52,6590430,96.11,1818238,82.93,1232039,54.96,1413380,3334,3541731,120.11,78259618,221.11,14266785,267.7,10980382,1577.39,757193,1571.94,818543,540.25,3782316,447.46,23828262
16/10/2020 21:25,349.52,45794571,321.1,1113540,350.75,1491851,291.03,27049761,287.43,1636404,161.47,5686347,27.83,2475683,121.27,1888078,86.44,1121649,178.55,5075031,18.15,14946154,135.52,6595164,96.11,1818668,82.93,1232700,54.95,1413993,3333,3547516,120.11,78340245,221.15,14294183,267.67,10998143,1577.28,758360,1572.34,819964,540.28,3786669,447.58,23857639
16/10/2020 21:26,349.51,45876300,321.07,1122316,350.71,1493089,291.05,27071903,287.43,1637105,161.45,5708049,27.83,2476082,121.26,1890945,86.43,1124182,178.55,5075538,18.15,14967420,135.52,6599994,96.11,1821324,82.93,1234920,54.95,1415853,3330.73,3558515,120.14,78411764,221.18,14320360,267.78,11010631,1577.3,760007,1571.61,822008,540.21,3791954,447.43,23892729
16/10/2020 21:27,349.54,45960120,321.08,1126131,350.74,1494688,291.02,27102436,287.54,1639738,161.46,5709232,27.83,2476140,121.26,1893660,86.43,1124782,178.56,5080779,18.14,14974893,135.52,6601409,96.11,1825954,82.93,1237356,54.96,1416359,3332.66,3564795,120.17,78517750,221.2,14368395,267.79,11017074,1577,760471,1572.23,822956,540.06,3795553,447.13,23919667
16/10/2020 21:28,349.56,46044321,321.12,1134718,350.8,1496364,291.1,27140852,287.52,1640464,161.44,5827819,27.83,2476457,121.26,1896108,86.43,1125109,178.59,5084035,18.15,14983744,135.54,6606754,96.11,1826853,82.92,1237972,54.96,1416434,3335.07,3576010,120.19,78628596,221.26,14458777,267.86,11034642,1577.835,762061.5,1572.97,825093.5,540.075,3801587,447.405,23951706.5
16/10/2020 21:29,349.64,46087542,321.22,1136846,350.85,1498038,291.18,27167421,287.57,1643171,161.46,5838909,27.83,2485780,121.26,1900405,86.43,1128928,178.59,5085018,18.15,15004001,135.54,6612076,96.12,1829441,82.92,1241323,54.96,1417785,3335.77,3581761,120.15,78726005,221.28,14480113,267.97,11048245,1578.67,763652,1573.71,827231,540.09,3807621,447.68,23983746
16/10/2020 21:30,349.64,46151204,321.22,1139742,350.82,1500027,291.16,27210319,287.54,1644452,161.47,5846387,27.83,2700159,121.27,1910279,86.43,1129875,178.6,5088202,18.14,15014479,135.53,6622084,96.12,1832117,82.92,1241679,54.96,1418239,3335,3585713,120.13,78810979,221.17,14514172,267.73,11061048,1578.78,765903,1574.22,828242,540.04,3814189,447.5,24012261
16/10/2020 21:31,349.56,46202916,321.12,1143294,350.8,1506545,291.11,27254851,287.53,1649804,161.51,5852043,27.83,2700233,121.28,1920571,86.44,1130757,178.6,5093329,18.15,15020107,135.54,6641462,96.11,1834083,82.92,1248521,54.96,1419368,3334.12,3590096,120.17,78913918,221.22,14534658,267.82,11072954,1578.265,766558.5,1573.74,829403,539.87,3820997.5,447.74,24054032.5
16/10/2020 21:32,349.57,46255564,321.13,1146734,350.8,1508370,291.15,27273302,287.47,1653330,161.52,5871258,27.83,2700377,121.28,1924548,86.43,1132853,178.59,5099101,18.15,15024621,135.52,6658254,96.11,1840528,82.93,1250828,54.96,1420998,3334.27,3595883,120.25,79075520,221.35,14572099,267.85,11083995,1577.75,767214,1573.26,830564,539.7,3827806,447.98,24095804
16/10/2020 21:33,349.63,46292728,321.17,1148310,350.84,1509781,291.27,27322241,287.49,1654331,161.52,5873076,27.82,2702597,121.27,1929264,86.44,1138777,178.58,5104713,18.14,15102614,135.52,6666213,96.11,1840563,82.93,1251560,54.95,1422012,3333.95,3602090,120.21,79262317,221.35,14594965,267.84,11097447,1578.11,768503,1573.85,832482,539.78,3842787,448.21,24159201
16/10/2020 21:34,349.6,46363482,321.16,1150122,350.82,1512726,291.23,27351422,287.49,1655093,161.46,5880674,27.83,2706982,121.28,1939268,86.43,1138947,178.57,5112278,18.15,15124803,135.52,6669199,96.11,1841105,82.92,1252831,54.95,1424923,3332.51,3607794,120.21,79369268,221.37,14616152,267.78,11109198,1578.03,769746,1573.13,835634,539.57,3854454,448.08,24196283
16/10/2020 21:35,349.64,46411050,321.2,1159671,350.89,1513429,291.25,27377051,287.56,1657559,161.45,5882404,27.83,2723272,121.27,1939834,86.44,1139361,178.59,5120442,18.15,15218236,135.52,6724153,96.11,1843153,82.92,1253669,54.96,1473988,3332.31,3614787,120.19,79493624,221.33,14650502,267.77,11128290,1577.59,771626,1572.35,838255,539.44,3859633,448.19,24226698
16/10/2020 21:36,349.6,46513006,321.15,1162628,350.83,1516873,291.17,27394806,287.5,1659753,161.47,5910591,27.83,2723272,121.27,1950254,86.43,1143776,178.61,5122437,18.15,15430775,135.52,6750189,96.11,1843493,82.92,1253915,54.95,1474136,3332.01,3620084,120.23,79596720,221.34,14671817,267.8,11137375,1577.69,772938,1572.82,841308,539.41,3867574,448.05,24262723
16/10/2020 21:37,349.6,46586259,321.19,1165657,350.83,1518669,291.26,27412190,287.53,1660779,161.47,5912393,27.83,2723634,121.26,1950562,86.43,1156004,178.61,5125987,18.16,15486062,135.52,6753927,96.11,1844654,82.92,1254969,54.95,1477462,3333,3626286,120.24,79702918,221.41,14709681,267.64,11152580,1577.97,774621,1572.96,842526,539.2,3872948,447.83,24287518
16/10/2020 21:38,349.68,46644769,321.22,1167497,350.9,1520120,291.3,27442560,287.55,1662259,161.47,5914756,27.82,2725942,121.26,1950937,86.43,1158008,178.61,5130059,18.15,15496641,135.52,6763141,96.11,1849127,82.92,1255352,54.95,1477826,3335.75,3634836,120.29,79876478,221.6,14834624,267.83,11226354,1578.03,776835,1573.1,844983,539.84,3887684,448.07,24313561
16/10/2020 21:39,349.77,46718654,321.32,1172437,350.99,1522138,291.4,27523589,287.65,1667330,161.48,5915598,27.83,2737150,121.26,1951782,86.44,1158554,178.62,5153270,18.16,15499056,135.52,6769041,96.11,1850114,82.93,1256601,54.96,1479225,3335,3646353,120.34,80024909,221.58,14862367,267.77,11244472,1578.09,779049,1573.24,847440,540.48,3902420,448.31,24339604
16/10/2020 21:40,349.73,46784778,321.26,1175976,350.93,1524481,291.43,27643893,287.59,1669707,161.48,5921455,27.83,2773630,121.27,1954359,86.44,1158610,178.62,5158124,18.16,15870810,135.52,6771518,96.11,1854604,82.93,1259893,54.95,1479832,3335,3654366,120.24,80186805,221.49,14899817,267.57,11268775,1578.2,780104,1573.49,848448,540.58,3909878,448.61,24384276
16/10/2020 21:41,349.57,46871164,321.15,1179285,350.8,1527923,291.29,27729640,287.47,1674671,161.49,5943545,27.83,2789814,121.27,1956064,86.43,1159998,178.62,5160271,18.16,15886451,135.52,6781857,96.11,1856354,82.93,1261925,54.95,1480563,3333.25,3661872,120.26,80356653,221.55,14926224,267.39,11305826,1577.92,781858,1573.5,849503,540.79,3920355,448.35,24426827
16/10/2020 21:42,349.59,46955840,321.19,1180756,350.83,1528962,291.3,27780997,287.47,1675261,161.48,5950712,27.83,2790188,121.27,1959172,86.43,1161806,178.62,5161225,18.16,15895657,135.53,6793732,96.11,1862091,82.93,1263916,54.95,1481434,3332.82,3665491,120.22,81959222,221.57,14960164,267.3,11354100,1578.1,784201,1573,851099,540.52,3926114,448.63,24481379
16/10/2020 21:43,349.55,47347763,321.1,1187954,350.77,1535937,291.22,27805639,287.43,1676986,161.53,6019761,27.82,2817632,121.28,1963830,86.43,1161947,178.62,5166174,18.16,15896852,135.52,6829299,96.11,1862419,82.93,1267131,54.96,1481481,3333.08,3673475,120.21,82054253,221.46,14993945,267.28,11375609,1577.49,785837,1572.69,854447,540.72,3932882,448.38,24520174
16/10/2020 21:44,349.48,47647895,321.03,1194812,350.68,1543691,291.21,27844350,287.39,1677904,161.52,6022828,27.83,2818549,121.27,1964917,86.43,1162580,178.63,5171811,18.16,15897911,135.52,6834065,96.11,1863481,82.92,1270334,54.95,1482717,3332.35,3679439,120.28,82155870,221.54,15235758,267.34,11388819,1577.28,786645,1572.36,856947,540.58,3936779,448.41,24543267
16/10/2020 21:45,349.56,47712127,321.15,1197848,350.79,1547289,291.28,27985536,287.41,1678923,161.55,6058477,27.83,2827522,121.28,1968225,86.43,1166331,178.61,5178598,18.16,15996591,135.52,6854226,96.11,1863681,82.93,1276272,54.95,1482821,3332.97,3684872,120.27,82265587,221.52,15268163,267.47,11400042,1577.66,787901,1572.48,858938,541,3942433,448.69,24583398
16/10/2020 21:46,349.52,47795355,321.1,1200528,350.76,1552300,291.28,28008938,287.44,1679423,161.59,6082655,27.83,2846388,121.29,1973848,86.44,1167121,178.63,5181654,18.15,16010871,135.52,6874079,96.11,1864730,82.93,1282983,54.96,1484756,3332.71,3691197,120.29,82347401,221.54,15299478,267.59,11429477,1577.265,789579.5,1572.16,860702,540.66,3956233,448.585,24613351.5
16/10/2020 21:47,349.47,47846208,321.06,1203639,350.68,1557348,291.23,28032289,287.34,1682033,161.6,6086087,27.83,2847102,121.29,1982153,86.43,1170150,178.6,5184173,18.16,16041601,135.51,6880473,96.11,1865253,82.93,1285112,54.95,1485852,3330.44,3700889,120.27,82449178,221.46,15321269,267.55,11469092,1576.87,791258,1571.84,862466,540.32,3970033,448.48,24643305
16/10/2020 21:48,349.39,47921578,320.98,1209287,350.68,1559359,291.15,28059005,287.33,1683145,161.61,6100767,27.83,2848128,121.29,1997057,86.43,1173085,178.58,5235103,18.16,16084816,135.51,6881557,96.11,1880650,82.93,1290157,54.95,1485889,3330.02,3714597,120.25,82562965,221.51,15343319,267.56,11475382,1576.49,793746,1571.11,866739,539.9,3977027,448.49,24673119
16/10/2020 21:49,349.42,48016685,320.99,1212168,350.65,1562879,291.15,28092179,287.35,1683512,161.62,6107038,27.83,2901453,121.3,2008892,86.44,1177908,178.59,5239484,18.16,16177571,135.51,6892641,96.11,1882851,82.92,1290513,54.96,1493360,3328,3733690,120.22,82699370,221.46,15385519,267.48,11488358,1576.26,795926,1570.98,868821,540,3983178,448.43,24698417
16/10/2020 21:50,349.46,48090092,321.05,1216935,350.66,1563993,291.19,28135235,287.33,1685329,161.6,6140845,27.83,2904652,121.3,2013687,86.43,1180742,178.6,5243109,18.16,16182293,135.5,6955799,96.11,1882899,82.92,1290982,54.95,1493583,3330.4,3744741,120.31,82935595,221.54,15421071,267.59,11501585,1575.87,797876,1571.76,870904,539.72,3986829,448.45,24736865
16/10/2020 21:51,349.48,48169850,321.05,1220374,350.72,1565830,291.37,28159649,287.39,1688291,161.59,6154642,27.84,2905949,121.28,2024366,86.43,1180780,178.63,5256348,18.16,16185493,135.5,6963750,96.11,1883733,82.93,1309778,54.96,1493788,3331.45,3755619,120.4,83171608,221.74,15472578,267.72,11519082,1576.85,799132,1571.76,871985,539.67,3993961,448.34,24771250
16/10/2020 21:52,349.63,48271332,321.17,1230270,350.83,1566797,291.38,28232716,287.46,1691639,161.59,6165815,27.83,2921307,121.28,2031536,86.43,1187737,178.65,5261758,18.16,16193083,135.51,6968591,96.11,1885949,82.92,1310451,54.96,1494016,3331.79,3767841,120.38,83294188,221.76,15583629,267.8,11529288,1577.58,800876,1572.2,873911,539.95,4000070,448.65,24825092
16/10/2020 21:53,349.64,48369727,321.16,1236683,350.86,1569777,291.4,28305427,287.53,1692250,161.57,6176445,27.83,2930545,121.29,2054382,86.43,1189776,178.67,5264470,18.15,16199010,135.51,6970899,96.11,1893546,82.93,1322345,54.96,1495899,3332.895,3779165,120.42,83477133,221.855,15546485,267.915,11556756.5,1577.65,803033,1572.45,876550,539.96,4003719,448.69,24849315
16/10/2020 21:54,349.72,48459998,321.29,1239823,351,1572680,291.62,28461412,287.55,1704186,161.58,6188954,27.83,2931840,121.28,2055653,86.44,1194227,178.64,5273658,18.16,16206315,135.51,6975628,96.11,1895061,82.93,1322563,54.95,1497843,3334,3790489,120.46,83660078,221.95,15509341,268.03,11584225,1578.28,805880,1573.75,879360,540.21,4014962,449.02,24914332
16/10/2020 21:55,349.79,48542936,321.34,1247462,350.99,1573570,291.62,28498304,287.6,1708797,161.57,6211935,27.83,2932068,121.28,2076909,86.43,1199875,178.67,5283384,18.16,16210949,135.51,6983758,96.1,1908219,82.92,1324946,54.95,1498758,3337.01,3806495,120.47,83822618,221.91,15762368,268.01,11607103,1580,815115,1574.72,885154,540.15,4021737,449.25,24965290
16/10/2020 21:56,349.78,48622578,321.36,1248535,350.99,1575655,291.67,28594142,287.6,1709993,161.52,6264683,27.83,2934962,121.27,2096204,86.43,1202396,178.66,5285314,18.16,16226928,135.48,6993272,96.11,1910812,82.92,1328341,54.95,1500949,3338.46,3819965,120.48,83955021,221.92,15861079,268.16,11637495,1579.89,819545,1574.95,889501,540.04,4026231,449.3,25017212
